
SERVER_NAME   ,OWNER               ,VIEW_NAME                                         ,                   TEXT_LENGTH,TEXT                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,OBJECT_TYPE                                                                                                                                                                                                                                                                              
--------------,--------------------,--------------------------------------------------,------------------------------,--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------,------------------------------                                                                                                                                                                                                                                                           
AMIDALA.MQUBE.,CMPADMIN            ,PVPRODUCT                                         ,                          4869,SELECT IPC.INTERNAL_PRODUCT_CODE,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,CMPADMIN            ,PVCARRIERDETAIL                                   ,                           862,SELECT PCB.INTERNAL_PRODUCT_CODE,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,CMPADMIN            ,PVCARRIERMESSAGE                                  ,                           291,SELECT PCB.INTERNAL_PRODUCT_CODE,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,CMPADMIN            ,PVCONTENTTYPE                                     ,                           127,SELECT INTERNAL_PRODUCT_CODE,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,CMPADMIN            ,PVBILLINGBEHAVIOR                                 ,                           154,SELECT INTERNAL_PRODUCT_CODE,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,CAMPAIGNS           ,VW_HOLD_STATUS                                    ,                           178,SELECT 1 HOLD_ID, 'Hold' HOLD_STATUS FROM DUAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,CAMPAIGNS           ,VW_WORKFLOW_STATES                                ,                            63,SELECT DISTINCT state_id, state_name FROM workflowhistory_clean                                                                                                                                                                                                                                                                                                                                                                                                                                                     ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,CAMPAIGNS           ,VW_ACCOUNT_MANAGERS                               ,                           274,SELECT DISTINCT i.user_id, given_name                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,CAMPAIGNS           ,VW_CAMPAIGN_MANAGERS                              ,                           274,SELECT DISTINCT i.user_id, given_name                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,CAMPAIGNS           ,VW_ASSIGNEES                                      ,                           146,SELECT DISTINCT actorid user_id, given_name                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,CAMPAIGNS           ,VW_ORGANIZATIONS                                  ,                           486,SELECT o.organization_id sub_organization_id,                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,CAMPAIGNS           ,VW_CARRIERS                                       ,                           169,SELECT routing_carrier_id carrier_id,                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,CAMPAIGNS           ,VW_INTERNALPRODUCTCODES_FACT                      ,                           541,SELECT b.program_id, a.internal_product_code, a.carrier_id                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,CAMPAIGNS           ,VW_INTERNALPRODUCTCODES                           ,                           786,SELECT DISTINCT                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,CAMPAIGNS           ,VW_CAMPAIGNS                                      ,                           564,SELECT p.program_id,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,CAMPAIGNS           ,VW_SHORTCODES                                     ,                           119,SELECT DISTINCT t.serializedvalue shortcode                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,DIALOGSERVER        ,QAVZWUSAGE                                        ,                           566,select "MESSAGE_DATE_NTZ","MESSAGE_DATE","MESSAGE_ID","PROGRAM_ID","SESSION_ID",                                                                                                                                                                                                                                                                                                                                                                                                                                    ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,REFUND_API          ,REFUND_MDN_LOOKUP                                 ,                            65,SELECT                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,CAMPAIGNS           ,VW_STATE_DURATION                                 ,                            95,SELECT program_id,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,CMPADMIN            ,IPCPROGRAMVIEW                                    ,                           722,SELECT p.program_id, p.NAME,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,XDB                 ,RESOURCE_VIEW                                     ,                           133,select value(p) res, abspath(9999) any_path, sys_nc_oid$ resid                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,XDB                 ,PATH_VIEW                                         ,                           699,select /*+ ORDERED */ t2.path path, t.res res,                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,WMSYS               ,USER_WM_CONSTRAINTS                               ,                           257,select /*+ ORDERED */                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,WMSYS               ,ALL_WM_CONSTRAINTS                                ,                           270,select /*+ ORDERED */                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,WMSYS               ,USER_WM_IND_COLUMNS                               ,                           587,select /*+ ORDERED */ t2.index_name, t1.table_name, t2.column_name, t2.column_po                                                                                                                                                                                                                                                                                                                                                                                                                                    ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,WMSYS               ,ALL_WM_IND_COLUMNS                                ,                           670,select /*+ USE_NL(t1 t2) */ t2.index_owner, t2.index_name, t1.owner, t1.table_na                                                                                                                                                                                                                                                                                                                                                                                                                                    ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,WMSYS               ,USER_WM_IND_EXPRESSIONS                           ,                           215,select /*+ ORDERED */ t2.index_name, t1.table_name, t2.column_expression, t2.col                                                                                                                                                                                                                                                                                                                                                                                                                                    ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,WMSYS               ,ALL_WM_IND_EXPRESSIONS                            ,                           255,select /*+ USE_NL(t1 t2) */ t2.index_owner,t2.index_name, t1.owner, t1.table_nam                                                                                                                                                                                                                                                                                                                                                                                                                                    ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,WMSYS               ,WM$CONF1_HIERARCHY_VIEW                           ,                           303,select "VERSION","PARENT_VERSION","WORKSPACE" from wmsys.wm$version_hierarchy_ta                                                                                                                                                                                                                                                                                                                                                                                                                                    ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,WMSYS               ,WM$CONF2_HIERARCHY_VIEW                           ,                           310,select "VERSION","PARENT_VERSION","WORKSPACE" from wmsys.wm$version_hierarchy_ta                                                                                                                                                                                                                                                                                                                                                                                                                                    ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,WMSYS               ,WM$CONF_BASE_HIERARCHY_VIEW                       ,                           172,select version from wmsys.wm$version_hierarchy_table                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,WMSYS               ,WM$CONF1_NEXTVER_VIEW                             ,                           132,select next_vers from wmsys.wm$nextver_table                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,WMSYS               ,WM$CONF2_NEXTVER_VIEW                             ,                           132,select next_vers from wmsys.wm$nextver_table                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,WMSYS               ,WM$CONF_BASE_NEXTVER_VIEW                         ,                           136,select next_vers from wmsys.wm$nextver_table                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,WMSYS               ,WM$ALL_NEXTVER_VIEW                               ,                            88,select version, next_vers, workspace, split                                                                                                                                                                                                                                                                                                                                                                                                                                                                         ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,WMSYS               ,USER_WM_CONS_COLUMNS                              ,                           200,select /*+ ORDERED */ t1."OWNER",t1."CONSTRAINT_NAME",t1."TABLE_NAME",t1."COLUMN                                                                                                                                                                                                                                                                                                                                                                                                                                    ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,WMSYS               ,ALL_WM_CONS_COLUMNS                               ,                           203,select /*+ ORDERED */ t1."OWNER",t1."CONSTRAINT_NAME",t1."TABLE_NAME",t1."COLUMN                                                                                                                                                                                                                                                                                                                                                                                                                                    ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,WMSYS               ,WM$CURRENT_CHILD_VERSIONS_VIEW                    ,                          1434,select vht.version                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,WMSYS               ,WM$CURRENT_CHILD_NEXTVERS_VIEW                    ,                          1418,select nvt.next_vers                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,WMSYS               ,WM$BASE_VERSION_VIEW                              ,                          1776,select decode(sign(vt1.anc_version - vt2.anc_version),                                                                                                                                                                                                                                                                                                                                                                                                                                                              ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,WMSYS               ,WM$MW_VERSIONS_VIEW                               ,                           442,select distinct version, modified_by from                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,WMSYS               ,WM$MP_GRAPH_CONS_VERSIONS                         ,                           535,select vht.version, vht.workspace                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,WMSYS               ,WM$CURRENT_CONS_VERSIONS_VIEW                     ,                           515,select version from wmsys.wm$current_child_versions_view                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,WMSYS               ,WM$CURRENT_CONS_NEXTVERS_VIEW                     ,                          1106,select /*+ INDEX(nvt WM$NEXTVER_TABLE_NV_INDX) */ nvt.next_vers                                                                                                                                                                                                                                                                                                                                                                                                                                                     ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,WMSYS               ,WM$MP_GRAPH_NEW_VERSIONS                          ,                           420,select vht.version, vht.workspace                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,WMSYS               ,WM$MP_GRAPH_OTHER_VERSIONS                        ,                           811,select vht.version, vht.workspace                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,WMSYS               ,WM$ANC_VERSION_VIEW                               ,                           363,select vht1.version, vht2.version parent_vers, vht1.workspace from                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,WMSYS               ,WM$MP_JOIN_POINTS                                 ,                           457,select mpwst.mp_leaf_workspace,  vht.version                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,WMSYS               ,WM$CURRENT_MP_JOIN_POINTS                         ,                           439,select mpwst.mp_leaf_workspace,  vht.version                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,WMSYS               ,WM$MP_GRAPH_REMOVED_VERSIONS                      ,                           417,select vht.version, vht.workspace                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,WMSYS               ,WM$MP_GRAPH_REMAINING_VERSIONS                    ,                           341,(select vht.version                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,WMSYS               ,USER_MP_PARENT_WORKSPACES                         ,                           314,select mp.workspace mp_leaf_workspace,mp.parent_workspace,mp.creator,mp.createti                                                                                                                                                                                                                                                                                                                                                                                                                                    ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,WMSYS               ,ALL_MP_PARENT_WORKSPACES                          ,                           313,select mp.workspace mp_leaf_workspace,mp.parent_workspace,mp.creator,mp.createti                                                                                                                                                                                                                                                                                                                                                                                                                                    ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,WMSYS               ,USER_MP_GRAPH_WORKSPACES                          ,                           291,select mpg.mp_leaf_workspace, mpg.mp_graph_workspace GRAPH_WORKSPACE,                                                                                                                                                                                                                                                                                                                                                                                                                                               ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,WMSYS               ,ALL_MP_GRAPH_WORKSPACES                           ,                           290,select mpg.mp_leaf_workspace, mpg.mp_graph_workspace GRAPH_WORKSPACE,                                                                                                                                                                                                                                                                                                                                                                                                                                               ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,WMSYS               ,WM$NET_DIFF1_HIERARCHY_VIEW                       ,                           143,select version from wmsys.wm$diff1_hierarchy_view                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,WMSYS               ,WM$NET_DIFF2_HIERARCHY_VIEW                       ,                           143,select version from wmsys.wm$diff2_hierarchy_view                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,WMSYS               ,AQ$WM$EVENT_QUEUE_TABLE_S                         ,                           194,SELECT queue_name QUEUE, name NAME , address ADDRESS , protocol PROTOCOL, trans_                                                                                                                                                                                                                                                                                                                                                                                                                                    ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,WMSYS               ,AQ$_WM$EVENT_QUEUE_TABLE_F                        ,                          1011,SELECT qt.q_name Q_NAME, qt.rowid ROW_ID, qt.msgid MSGID, qt.corrid CORRID, qt.p                                                                                                                                                                                                                                                                                                                                                                                                                                    ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,WMSYS               ,AQ$WM$EVENT_QUEUE_TABLE                           ,                          3408,SELECT  q_name QUEUE, qt.msgid MSG_ID, corrid CORR_ID,  priority MSG_PRIORITY,                                                                                                                                                                                                                                                                                                                                                                                                                                      ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,WMSYS               ,AQ$WM$EVENT_QUEUE_TABLE_R                         ,                           314,SELECT queue_name QUEUE, s.name NAME , address ADDRESS , protocol PROTOCOL, rule                                                                                                                                                                                                                                                                                                                                                                                                                                    ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,WMSYS               ,WM_EVENTS_INFO                                    ,                            71,select "EVENT_NAME","CAPTURE" from wmsys.wm$events_info                                                                                                                                                                                                                                                                                                                                                                                                                                                             ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,WMSYS               ,WM$MW_VERSIONS_VIEW_9I                            ,                           523,select version, modified_by, wm_concat(workspace) seen_by from                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,WMSYS               ,ALL_VERSION_HVIEW_WDEPTH                          ,                           173,SELECT vht.version, vht.parent_version, vht.workspace, wt.depth                                                                                                                                                                                                                                                                                                                                                                                                                                                     ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,WMSYS               ,WM_COMPRESSIBLE_TABLES                            ,                          3093,select vt.owner, vt.table_name, sys_context('lt_ctx','compress_workspace') works                                                                                                                                                                                                                                                                                                                                                                                                                                    ,VIEW                                                                                                                                                                                                                                                                                     
AMIDALA.MQUBE.,WMSYS               ,DBA_WM_VT_ERRORS                                  ,                           806,select vt.owner,vt.table_name,vt.state,vt.sql_str,et.status,et.error_msg                                                                                                                                                                                                                                                                                                                                                                                                                                            ,VIEW                                                                                                                                                                                                                                                                                     
